"TOA5","CR300Series","CR300","28930","CR300.Std.10.04","CPU:PasoAlejoLewis_v01.CR300","10470","a_HumSuel_pAlejoLew"
"TIMESTAMP","RECORD","hs_t1_20_L","hs_t1_40_L","hs_t1_60_L","hs_t2_20_L","hs_t2_40_L","hs_t2_60_L","hs_t3_20_L","hs_t3_40_L","hs_t3_60_L","hs_t4_20_L","hs_t4_40_L","hs_t4_60_L"
"TS","RN","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-11 12:30:00",2307,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.351,0.386,0.356,0.355,0.405
"2022-11-11 12:45:00",2308,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 13:00:00",2309,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.387,0.355,0.355,0.404
"2022-11-11 13:15:00",2310,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-11 13:30:00",2311,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.351,0.386,0.355,0.355,0.404
"2022-11-11 13:45:00",2312,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.387,0.355,0.355,0.404
"2022-11-11 14:00:00",2313,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.387,0.356,0.354,0.404
"2022-11-11 14:15:00",2314,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 14:30:00",2315,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.35,0.387,0.355,0.355,0.405
"2022-11-11 14:45:00",2316,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.354,0.405
"2022-11-11 15:00:00",2317,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.351,0.386,0.355,0.355,0.404
"2022-11-11 15:15:00",2318,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 15:30:00",2319,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 15:45:00",2320,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 16:00:00",2321,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.35,0.386,0.355,0.354,0.404
"2022-11-11 16:15:00",2322,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 16:30:00",2323,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.354,0.404
"2022-11-11 16:45:00",2324,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 17:00:00",2325,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.354,0.404
"2022-11-11 17:15:00",2326,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 17:30:00",2327,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.354,0.404
"2022-11-11 17:45:00",2328,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 18:00:00",2329,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.35,0.386,0.355,0.354,0.404
"2022-11-11 18:15:00",2330,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.354,0.404
"2022-11-11 18:30:00",2331,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 18:45:00",2332,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.354,0.405
"2022-11-11 19:00:00",2333,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 19:15:00",2334,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 19:30:00",2335,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 19:45:00",2336,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 20:00:00",2337,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 20:15:00",2338,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 20:30:00",2339,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 20:45:00",2340,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 21:00:00",2341,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 21:15:00",2342,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.354,0.405
"2022-11-11 21:30:00",2343,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.356,0.355,0.405
"2022-11-11 21:45:00",2344,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.35,0.386,0.356,0.354,0.404
"2022-11-11 22:00:00",2345,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 22:15:00",2346,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 22:30:00",2347,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 22:45:00",2348,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.356,0.355,0.404
"2022-11-11 23:00:00",2349,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 23:15:00",2350,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.35,0.386,0.355,0.354,0.404
"2022-11-11 23:30:00",2351,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 23:45:00",2352,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-12 00:00:00",2353,0.234,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.354,0.404
"2022-11-12 00:15:00",2354,0.234,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.356,0.355,0.405
"2022-11-12 00:30:00",2355,0.234,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.356,0.355,0.404
"2022-11-12 00:45:00",2356,0.234,0.262,0.306,0.311,0.397,0.417,0.322,0.35,0.386,0.356,0.355,0.404
"2022-11-12 01:00:00",2357,0.234,0.262,0.306,0.311,0.398,0.417,0.323,0.35,0.386,0.355,0.355,0.404
"2022-11-12 01:15:00",2358,0.234,0.262,0.306,0.311,0.398,0.416,0.323,0.35,0.386,0.355,0.355,0.405
"2022-11-12 01:30:00",2359,0.234,0.262,0.306,0.311,0.398,0.417,0.323,0.35,0.386,0.355,0.355,0.405
"2022-11-12 01:45:00",2360,0.234,0.262,0.306,0.311,0.397,0.417,0.324,0.35,0.386,0.355,0.354,0.404
"2022-11-12 02:00:00",2361,0.234,0.262,0.306,0.311,0.397,0.416,0.324,0.35,0.386,0.356,0.355,0.405
"2022-11-12 02:15:00",2362,0.234,0.262,0.306,0.311,0.398,0.417,0.325,0.35,0.386,0.356,0.355,0.405
"2022-11-12 02:30:00",2363,0.234,0.262,0.306,0.311,0.398,0.417,0.325,0.35,0.386,0.357,0.355,0.404
"2022-11-12 02:45:00",2364,0.234,0.262,0.306,0.311,0.398,0.417,0.326,0.35,0.386,0.357,0.355,0.404
"2022-11-12 03:00:00",2365,0.234,0.262,0.306,0.311,0.398,0.416,0.327,0.35,0.386,0.358,0.355,0.404
"2022-11-12 03:15:00",2366,0.234,0.262,0.306,0.311,0.398,0.417,0.329,0.35,0.386,0.358,0.355,0.404
"2022-11-12 03:30:00",2367,0.234,0.262,0.306,0.311,0.398,0.416,0.331,0.35,0.386,0.359,0.355,0.405
"2022-11-12 03:45:00",2368,0.234,0.262,0.306,0.311,0.397,0.417,0.334,0.35,0.386,0.36,0.355,0.405
"2022-11-12 04:00:00",2369,0.234,0.262,0.306,0.312,0.397,0.416,0.338,0.35,0.386,0.361,0.355,0.405
"2022-11-12 04:15:00",2370,0.234,0.262,0.306,0.314,0.398,0.417,0.342,0.35,0.386,0.363,0.355,0.405
"2022-11-12 04:30:00",2371,0.235,0.262,0.306,0.359,0.397,0.417,0.354,0.35,0.386,0.368,0.356,0.404
"2022-11-12 04:45:00",2372,0.235,0.262,0.306,0.366,0.398,0.416,0.359,0.351,0.387,0.37,0.356,0.405
"2022-11-12 05:00:00",2373,0.235,0.262,0.306,0.365,0.398,0.417,0.359,0.352,0.388,0.37,0.357,0.405
"2022-11-12 05:15:00",2374,0.236,0.262,0.306,0.364,0.397,0.417,0.358,0.352,0.389,0.371,0.357,0.405
"2022-11-12 05:30:00",2375,0.236,0.262,0.306,0.363,0.398,0.417,0.357,0.353,0.389,0.371,0.358,0.405
"2022-11-12 05:45:00",2376,0.237,0.262,0.306,0.361,0.398,0.417,0.356,0.353,0.39,0.371,0.359,0.405
"2022-11-12 06:00:00",2377,0.237,0.262,0.306,0.36,0.398,0.417,0.355,0.353,0.39,0.372,0.359,0.405
"2022-11-12 06:15:00",2378,0.238,0.262,0.306,0.359,0.398,0.417,0.354,0.353,0.39,0.371,0.359,0.406
"2022-11-12 06:30:00",2379,0.238,0.262,0.306,0.359,0.399,0.417,0.353,0.353,0.391,0.372,0.36,0.405
"2022-11-12 06:45:00",2380,0.239,0.262,0.306,0.358,0.399,0.417,0.353,0.354,0.391,0.371,0.36,0.405
"2022-11-12 07:00:00",2381,0.239,0.262,0.306,0.357,0.398,0.417,0.353,0.354,0.391,0.372,0.36,0.406
"2022-11-12 07:15:00",2382,0.239,0.262,0.306,0.358,0.399,0.417,0.352,0.353,0.391,0.372,0.36,0.406
"2022-11-12 07:30:00",2383,0.24,0.262,0.306,0.357,0.398,0.417,0.352,0.353,0.391,0.372,0.361,0.406
"2022-11-12 07:45:00",2384,0.24,0.262,0.306,0.358,0.399,0.417,0.352,0.354,0.392,0.371,0.361,0.406
"2022-11-12 08:00:00",2385,0.241,0.262,0.306,0.358,0.398,0.417,0.352,0.354,0.392,0.371,0.361,0.406
"2022-11-12 08:15:00",2386,0.241,0.263,0.306,0.358,0.398,0.417,0.352,0.354,0.392,0.372,0.361,0.406
"2022-11-12 08:30:00",2387,0.241,0.263,0.306,0.358,0.398,0.417,0.352,0.354,0.393,0.372,0.362,0.406
"2022-11-12 08:45:00",2388,0.242,0.263,0.306,0.358,0.399,0.417,0.352,0.354,0.394,0.372,0.362,0.406
"2022-11-12 09:00:00",2389,0.242,0.263,0.306,0.358,0.398,0.417,0.352,0.354,0.394,0.372,0.362,0.406
"2022-11-12 09:15:00",2390,0.242,0.263,0.306,0.357,0.399,0.417,0.352,0.354,0.394,0.372,0.361,0.406
"2022-11-12 09:30:00",2391,0.242,0.263,0.306,0.357,0.399,0.417,0.352,0.354,0.395,0.372,0.362,0.406
"2022-11-12 09:45:00",2392,0.243,0.263,0.307,0.357,0.399,0.417,0.352,0.354,0.395,0.372,0.362,0.407
"2022-11-12 10:00:00",2393,0.243,0.263,0.307,0.356,0.399,0.417,0.352,0.354,0.396,0.372,0.362,0.407
"2022-11-12 10:15:00",2394,0.243,0.263,0.306,0.356,0.399,0.418,0.352,0.354,0.396,0.372,0.362,0.406
"2022-11-12 10:30:00",2395,0.243,0.264,0.307,0.355,0.399,0.417,0.352,0.354,0.396,0.372,0.362,0.406
"2022-11-12 10:45:00",2396,0.243,0.264,0.307,0.355,0.399,0.417,0.351,0.354,0.396,0.372,0.362,0.406
"2022-11-12 11:00:00",2397,0.244,0.264,0.307,0.355,0.399,0.417,0.351,0.355,0.397,0.372,0.363,0.406
"2022-11-12 11:15:00",2398,0.244,0.264,0.307,0.355,0.399,0.417,0.351,0.355,0.398,0.372,0.363,0.407
"2022-11-12 11:30:00",2399,0.244,0.264,0.307,0.354,0.399,0.418,0.351,0.355,0.398,0.372,0.363,0.406
"2022-11-12 11:45:00",2400,0.244,0.264,0.307,0.354,0.399,0.417,0.351,0.355,0.398,0.372,0.363,0.407
"2022-11-12 12:00:00",2401,0.244,0.264,0.307,0.354,0.399,0.418,0.351,0.355,0.398,0.372,0.363,0.407
"2022-11-12 12:15:00",2402,0.245,0.264,0.307,0.353,0.399,0.418,0.351,0.355,0.398,0.371,0.362,0.406
"2022-11-12 12:30:00",2403,0.245,0.265,0.307,0.353,0.399,0.418,0.351,0.355,0.398,0.372,0.363,0.407
"2022-11-12 12:45:00",2404,0.245,0.265,0.307,0.353,0.399,0.418,0.351,0.355,0.398,0.372,0.363,0.407
"2022-11-12 13:00:00",2405,0.245,0.265,0.307,0.352,0.399,0.418,0.35,0.355,0.398,0.371,0.362,0.407
"2022-11-12 13:15:00",2406,0.245,0.265,0.307,0.352,0.399,0.418,0.35,0.355,0.398,0.372,0.363,0.407
"2022-11-12 13:30:00",2407,0.245,0.265,0.308,0.352,0.399,0.417,0.35,0.355,0.399,0.371,0.363,0.407
"2022-11-12 13:45:00",2408,0.246,0.265,0.308,0.351,0.399,0.418,0.35,0.355,0.399,0.372,0.363,0.407
"2022-11-12 14:00:00",2409,0.246,0.265,0.308,0.351,0.399,0.418,0.35,0.356,0.399,0.372,0.363,0.407
"2022-11-12 14:15:00",2410,0.246,0.265,0.308,0.351,0.398,0.418,0.35,0.356,0.399,0.371,0.363,0.407
"2022-11-12 14:30:00",2411,0.246,0.265,0.308,0.35,0.399,0.418,0.35,0.356,0.399,0.372,0.363,0.407
"2022-11-12 14:45:00",2412,0.246,0.265,0.308,0.351,0.399,0.418,0.35,0.355,0.399,0.371,0.364,0.407
"2022-11-12 15:00:00",2413,0.246,0.265,0.308,0.35,0.399,0.418,0.35,0.356,0.399,0.371,0.363,0.407
"2022-11-12 15:15:00",2414,0.246,0.266,0.308,0.35,0.399,0.418,0.349,0.356,0.399,0.372,0.363,0.407
"2022-11-12 15:30:00",2415,0.246,0.266,0.308,0.35,0.399,0.418,0.349,0.356,0.399,0.371,0.363,0.407
"2022-11-12 15:45:00",2416,0.246,0.266,0.308,0.349,0.398,0.418,0.349,0.356,0.399,0.371,0.363,0.408
"2022-11-12 16:00:00",2417,0.247,0.266,0.308,0.35,0.399,0.418,0.349,0.356,0.399,0.371,0.363,0.407
"2022-11-12 16:15:00",2418,0.247,0.266,0.308,0.349,0.399,0.418,0.349,0.356,0.399,0.371,0.363,0.407
"2022-11-12 16:30:00",2419,0.247,0.266,0.308,0.349,0.399,0.418,0.349,0.356,0.399,0.371,0.363,0.407
"2022-11-12 16:45:00",2420,0.247,0.266,0.308,0.349,0.398,0.418,0.349,0.356,0.399,0.371,0.363,0.407
"2022-11-12 17:00:00",2421,0.247,0.266,0.308,0.348,0.399,0.418,0.349,0.356,0.399,0.371,0.363,0.407
"2022-11-12 17:15:00",2422,0.247,0.266,0.308,0.348,0.399,0.418,0.349,0.356,0.399,0.371,0.363,0.407
"2022-11-12 17:30:00",2423,0.247,0.266,0.309,0.348,0.399,0.418,0.349,0.356,0.4,0.371,0.363,0.407
"2022-11-12 17:45:00",2424,0.247,0.267,0.309,0.348,0.399,0.418,0.349,0.356,0.399,0.371,0.364,0.407
"2022-11-12 18:00:00",2425,0.247,0.267,0.308,0.347,0.399,0.418,0.349,0.356,0.4,0.37,0.363,0.407
"2022-11-12 18:15:00",2426,0.247,0.267,0.309,0.347,0.399,0.418,0.349,0.356,0.4,0.371,0.364,0.407
"2022-11-12 18:30:00",2427,0.247,0.267,0.309,0.347,0.399,0.418,0.348,0.356,0.399,0.371,0.363,0.407
"2022-11-12 18:45:00",2428,0.247,0.267,0.309,0.347,0.399,0.418,0.348,0.356,0.399,0.371,0.363,0.407
"2022-11-12 19:00:00",2429,0.247,0.267,0.309,0.347,0.399,0.418,0.348,0.356,0.4,0.371,0.363,0.407
"2022-11-12 19:15:00",2430,0.248,0.267,0.309,0.347,0.399,0.418,0.348,0.356,0.4,0.371,0.364,0.407
"2022-11-12 19:30:00",2431,0.248,0.267,0.309,0.347,0.398,0.418,0.348,0.356,0.399,0.371,0.363,0.407
"2022-11-12 19:45:00",2432,0.248,0.267,0.309,0.346,0.399,0.418,0.348,0.356,0.4,0.371,0.364,0.408
"2022-11-12 20:00:00",2433,0.248,0.267,0.309,0.347,0.399,0.418,0.348,0.356,0.4,0.371,0.363,0.407
"2022-11-12 20:15:00",2434,0.248,0.267,0.309,0.346,0.398,0.418,0.348,0.356,0.4,0.37,0.363,0.408
"2022-11-12 20:30:00",2435,0.248,0.267,0.309,0.346,0.399,0.418,0.348,0.356,0.399,0.37,0.364,0.408
"2022-11-12 20:45:00",2436,0.248,0.268,0.309,0.346,0.399,0.418,0.348,0.356,0.399,0.37,0.364,0.407
"2022-11-12 21:00:00",2437,0.248,0.268,0.309,0.346,0.399,0.418,0.348,0.356,0.399,0.371,0.363,0.407
"2022-11-12 21:15:00",2438,0.248,0.268,0.309,0.346,0.399,0.418,0.348,0.356,0.399,0.371,0.363,0.408
"2022-11-12 21:30:00",2439,0.248,0.268,0.309,0.346,0.399,0.418,0.348,0.356,0.399,0.371,0.364,0.407
"2022-11-12 21:45:00",2440,0.248,0.268,0.309,0.345,0.399,0.418,0.348,0.356,0.399,0.37,0.363,0.407
"2022-11-12 22:00:00",2441,0.248,0.268,0.309,0.345,0.399,0.418,0.348,0.356,0.399,0.37,0.363,0.407
"2022-11-12 22:15:00",2442,0.248,0.268,0.309,0.345,0.399,0.418,0.348,0.356,0.399,0.371,0.363,0.407
"2022-11-12 22:30:00",2443,0.248,0.268,0.309,0.345,0.399,0.418,0.348,0.356,0.399,0.37,0.363,0.407
"2022-11-12 22:45:00",2444,0.248,0.268,0.309,0.345,0.399,0.418,0.347,0.356,0.399,0.371,0.363,0.407
"2022-11-12 23:00:00",2445,0.248,0.268,0.309,0.345,0.399,0.418,0.347,0.356,0.399,0.371,0.364,0.407
"2022-11-12 23:15:00",2446,0.248,0.268,0.309,0.345,0.399,0.418,0.347,0.356,0.399,0.371,0.364,0.408
"2022-11-12 23:30:00",2447,0.248,0.268,0.309,0.345,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.408
"2022-11-12 23:45:00",2448,0.248,0.268,0.309,0.344,0.399,0.418,0.347,0.356,0.399,0.371,0.364,0.407
"2022-11-13 00:00:00",2449,0.248,0.268,0.309,0.344,0.4,0.418,0.347,0.356,0.399,0.371,0.363,0.407
"2022-11-13 00:15:00",2450,0.248,0.269,0.309,0.344,0.399,0.418,0.347,0.356,0.399,0.37,0.363,0.408
"2022-11-13 00:30:00",2451,0.249,0.269,0.31,0.344,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 00:45:00",2452,0.249,0.269,0.309,0.344,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.408
"2022-11-13 01:00:00",2453,0.249,0.269,0.31,0.344,0.399,0.418,0.347,0.356,0.399,0.37,0.363,0.407
"2022-11-13 01:15:00",2454,0.249,0.269,0.309,0.344,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 01:30:00",2455,0.249,0.269,0.309,0.344,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 01:45:00",2456,0.249,0.269,0.31,0.344,0.399,0.418,0.347,0.356,0.399,0.37,0.363,0.407
"2022-11-13 02:00:00",2457,0.249,0.269,0.31,0.344,0.399,0.418,0.347,0.356,0.4,0.37,0.363,0.407
"2022-11-13 02:15:00",2458,0.249,0.269,0.31,0.343,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 02:30:00",2459,0.249,0.269,0.31,0.343,0.399,0.418,0.347,0.356,0.399,0.37,0.363,0.407
"2022-11-13 02:45:00",2460,0.249,0.269,0.31,0.344,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 03:00:00",2461,0.249,0.269,0.31,0.343,0.399,0.418,0.347,0.356,0.399,0.37,0.363,0.407
"2022-11-13 03:15:00",2462,0.249,0.269,0.31,0.343,0.399,0.418,0.347,0.356,0.399,0.37,0.363,0.408
"2022-11-13 03:30:00",2463,0.249,0.27,0.31,0.343,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 03:45:00",2464,0.249,0.27,0.31,0.343,0.399,0.418,0.347,0.356,0.399,0.37,0.363,0.408
"2022-11-13 04:00:00",2465,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.4,0.37,0.364,0.407
"2022-11-13 04:15:00",2466,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 04:30:00",2467,0.249,0.27,0.31,0.343,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 04:45:00",2468,0.249,0.27,0.31,0.343,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.408
"2022-11-13 05:00:00",2469,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.4,0.37,0.364,0.407
"2022-11-13 05:15:00",2470,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 05:30:00",2471,0.249,0.27,0.31,0.343,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 05:45:00",2472,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.4,0.37,0.364,0.407
"2022-11-13 06:00:00",2473,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 06:15:00",2474,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.399,0.371,0.364,0.407
"2022-11-13 06:30:00",2475,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 06:45:00",2476,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.4,0.37,0.364,0.408
"2022-11-13 07:00:00",2477,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.399,0.37,0.364,0.407
"2022-11-13 07:15:00",2478,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.4,0.37,0.364,0.408
"2022-11-13 07:30:00",2479,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.4,0.37,0.364,0.407
"2022-11-13 07:45:00",2480,0.249,0.27,0.31,0.342,0.399,0.418,0.347,0.357,0.4,0.37,0.364,0.407
"2022-11-13 08:00:00",2481,0.25,0.27,0.31,0.342,0.399,0.418,0.347,0.356,0.4,0.37,0.364,0.407
"2022-11-13 08:15:00",2482,0.25,0.27,0.31,0.342,0.399,0.418,0.347,0.357,0.4,0.37,0.364,0.407
"2022-11-13 08:30:00",2483,0.25,0.27,0.31,0.342,0.399,0.418,0.347,0.357,0.4,0.37,0.364,0.407
"2022-11-13 08:45:00",2484,0.25,0.27,0.31,0.341,0.399,0.418,0.347,0.357,0.4,0.369,0.364,0.407
"2022-11-13 09:00:00",2485,0.25,0.27,0.31,0.341,0.399,0.418,0.347,0.356,0.4,0.369,0.364,0.407
"2022-11-13 09:15:00",2486,0.25,0.27,0.31,0.342,0.399,0.418,0.347,0.357,0.4,0.37,0.364,0.407
"2022-11-13 09:30:00",2487,0.25,0.27,0.31,0.342,0.399,0.418,0.347,0.357,0.4,0.37,0.363,0.407
"2022-11-13 09:45:00",2488,0.25,0.27,0.31,0.341,0.399,0.418,0.346,0.357,0.4,0.37,0.364,0.407
"2022-11-13 10:00:00",2489,0.25,0.27,0.31,0.342,0.399,0.418,0.346,0.357,0.4,0.37,0.363,0.407
"2022-11-13 10:15:00",2490,0.25,0.27,0.31,0.341,0.399,0.418,0.346,0.357,0.4,0.369,0.364,0.407
"2022-11-13 10:30:00",2491,0.25,0.27,0.31,0.341,0.399,0.418,0.346,0.357,0.4,0.37,0.364,0.407
"2022-11-13 10:45:00",2492,0.25,0.27,0.31,0.341,0.399,0.418,0.346,0.357,0.4,0.369,0.363,0.407
"2022-11-13 11:00:00",2493,0.25,0.27,0.31,0.341,0.399,0.418,0.346,0.356,0.4,0.369,0.363,0.407
"2022-11-13 11:15:00",2494,0.25,0.27,0.31,0.341,0.398,0.418,0.346,0.357,0.4,0.369,0.363,0.407
"2022-11-13 11:30:00",2495,0.25,0.27,0.31,0.34,0.399,0.418,0.346,0.357,0.4,0.369,0.364,0.407
"2022-11-13 11:45:00",2496,0.25,0.27,0.31,0.341,0.399,0.418,0.346,0.357,0.4,0.37,0.363,0.407
"2022-11-13 12:00:00",2497,0.25,0.27,0.31,0.341,0.399,0.418,0.346,0.356,0.4,0.369,0.363,0.407
"2022-11-13 12:15:00",2498,0.25,0.27,0.31,0.34,0.399,0.418,0.346,0.356,0.4,0.369,0.363,0.407
"2022-11-13 12:30:00",2499,0.25,0.27,0.31,0.341,0.399,0.418,0.346,0.356,0.4,0.369,0.363,0.407
"2022-11-13 12:45:00",2500,0.25,0.27,0.31,0.34,0.399,0.418,0.346,0.356,0.4,0.369,0.363,0.407
"2022-11-13 13:00:00",2501,0.25,0.27,0.31,0.341,0.399,0.418,0.346,0.356,0.4,0.369,0.363,0.407
"2022-11-13 13:15:00",2502,0.25,0.27,0.31,0.34,0.399,0.418,0.346,0.357,0.4,0.369,0.363,0.407
"2022-11-13 13:30:00",2503,0.25,0.27,0.31,0.341,0.398,0.418,0.346,0.356,0.4,0.369,0.363,0.407
"2022-11-13 13:45:00",2504,0.25,0.27,0.31,0.34,0.399,0.418,0.346,0.356,0.4,0.369,0.364,0.407
"2022-11-13 14:00:00",2505,0.25,0.27,0.31,0.34,0.399,0.418,0.346,0.356,0.4,0.368,0.363,0.407
"2022-11-13 14:15:00",2506,0.25,0.27,0.31,0.34,0.399,0.418,0.346,0.356,0.4,0.369,0.363,0.407
"2022-11-13 14:30:00",2507,0.25,0.27,0.31,0.34,0.398,0.418,0.345,0.356,0.4,0.369,0.363,0.407
"2022-11-13 14:45:00",2508,0.25,0.27,0.31,0.339,0.399,0.418,0.345,0.356,0.4,0.368,0.364,0.406
"2022-11-13 15:00:00",2509,0.25,0.27,0.31,0.34,0.399,0.418,0.345,0.356,0.4,0.368,0.363,0.407
"2022-11-13 15:15:00",2510,0.25,0.27,0.31,0.34,0.399,0.418,0.345,0.356,0.4,0.369,0.363,0.407
"2022-11-13 15:30:00",2511,0.25,0.27,0.31,0.34,0.399,0.418,0.345,0.356,0.399,0.368,0.363,0.406
"2022-11-13 15:45:00",2512,0.25,0.27,0.31,0.34,0.398,0.418,0.345,0.356,0.4,0.368,0.363,0.407
"2022-11-13 16:00:00",2513,0.25,0.27,0.31,0.339,0.399,0.418,0.345,0.356,0.4,0.368,0.363,0.406
"2022-11-13 16:15:00",2514,0.25,0.27,0.31,0.339,0.399,0.418,0.345,0.356,0.399,0.369,0.363,0.407
"2022-11-13 16:30:00",2515,0.25,0.27,0.31,0.339,0.399,0.418,0.345,0.356,0.4,0.368,0.362,0.407
