"TOA5","CR300Series","CR300","28930","CR300.Std.10.04","CPU:PasoAlejoLewis_v01.CR300","10470","c_mVolts_pAlejoLew"
"TIMESTAMP","RECORD","mV_t1_20_L","mV_t1_40_L","mV_t1_60_L","mV_t2_20_L","mV_t2_40_L","mV_t2_60_L","mV_t3_20_L","mV_t3_40_L","mV_t3_60_L","mV_t4_20_L","mV_t4_40_L","mV_t4_60_L"
"TS","RN","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-10-22 14:30:00",395,1668,1771,1860,2615,2824,2875,1875,1938,2013,2724,2723,2848
"2022-10-22 14:45:00",396,1668,1771,1860,2615,2824,2876,1875,1938,2013,2725,2723,2848
"2022-10-22 15:00:00",397,1668,1771,1861,2615,2825,2875,1875,1939,2013,2724,2723,2848
"2022-10-22 15:15:00",398,1668,1770,1860,2616,2824,2875,1875,1939,2013,2724,2725,2847
"2022-10-22 15:30:00",399,1668,1770,1860,2615,2826,2875,1875,1938,2013,2725,2724,2847
"2022-10-22 15:45:00",400,1668,1770,1860,2615,2824,2875,1874,1938,2013,2725,2723,2848
"2022-10-22 16:00:00",401,1668,1770,1860,2616,2826,2876,1874,1938,2013,2725,2723,2848
"2022-10-22 16:15:00",402,1668,1770,1859,2615,2824,2876,1874,1939,2013,2725,2724,2847
"2022-10-22 16:30:00",403,1667,1769,1859,2614,2824,2876,1874,1939,2013,2724,2723,2848
"2022-10-22 16:45:00",404,1667,1769,1860,2614,2826,2876,1874,1938,2013,2725,2723,2847
"2022-10-22 17:00:00",405,1667,1769,1859,2616,2824,2876,1874,1938,2013,2723,2724,2847
"2022-10-22 17:15:00",406,1667,1769,1860,2614,2824,2875,1874,1938,2013,2724,2723,2846
"2022-10-22 17:30:00",407,1667,1768,1859,2614,2824,2875,1874,1938,2013,2724,2722,2847
"2022-10-22 17:45:00",408,1667,1768,1860,2614,2826,2876,1874,1938,2013,2724,2722,2848
"2022-10-22 18:00:00",409,1667,1768,1859,2614,2825,2876,1874,1938,2012,2723,2723,2848
"2022-10-22 18:15:00",410,1667,1768,1859,2613,2826,2875,1874,1938,2013,2724,2723,2846
"2022-10-22 18:30:00",411,1667,1768,1859,2614,2826,2875,1874,1938,2013,2723,2724,2846
"2022-10-22 18:45:00",412,1667,1768,1859,2615,2824,2876,1874,1938,2012,2724,2723,2848
"2022-10-22 19:00:00",413,1667,1767,1859,2615,2824,2875,1874,1938,2012,2723,2725,2846
"2022-10-22 19:15:00",414,1667,1767,1859,2614,2825,2876,1874,1938,2012,2724,2724,2846
"2022-10-22 19:30:00",415,1667,1767,1859,2615,2826,2875,1874,1938,2013,2723,2724,2846
"2022-10-22 19:45:00",416,1667,1767,1859,2614,2825,2875,1874,1938,2012,2724,2724,2848
"2022-10-22 20:00:00",417,1666,1767,1859,2615,2824,2876,1873,1938,2012,2724,2722,2848
"2022-10-22 20:15:00",418,1666,1767,1859,2614,2826,2876,1873,1938,2012,2723,2723,2845
"2022-10-22 20:30:00",419,1666,1767,1859,2615,2826,2875,1873,1937,2012,2723,2722,2847
"2022-10-22 20:45:00",420,1666,1767,1859,2614,2824,2875,1873,1937,2012,2723,2723,2847
"2022-10-22 21:00:00",421,1666,1767,1859,2614,2824,2876,1873,1938,2012,2722,2724,2847
"2022-10-22 21:15:00",422,1666,1767,1859,2615,2825,2875,1873,1937,2012,2723,2724,2846
"2022-10-22 21:30:00",423,1666,1767,1858,2614,2824,2875,1873,1938,2011,2724,2723,2846
"2022-10-22 21:45:00",424,1666,1767,1859,2615,2825,2875,1874,1937,2012,2724,2724,2847
"2022-10-22 22:00:00",425,1666,1767,1858,2614,2826,2876,1874,1937,2012,2722,2723,2848
"2022-10-22 22:15:00",426,1666,1767,1858,2615,2824,2875,1874,1938,2011,2724,2723,2847
"2022-10-22 22:30:00",427,1666,1767,1859,2614,2824,2876,1874,1937,2012,2724,2723,2846
"2022-10-22 22:45:00",428,1666,1766,1859,2613,2824,2876,1874,1937,2012,2724,2724,2846
"2022-10-22 23:00:00",429,1666,1766,1858,2614,2824,2876,1874,1937,2012,2724,2724,2848
"2022-10-22 23:15:00",430,1666,1766,1858,2614,2826,2876,1874,1937,2012,2724,2723,2847
"2022-10-22 23:30:00",431,1666,1766,1858,2614,2826,2876,1874,1937,2011,2723,2724,2846
"2022-10-22 23:45:00",432,1666,1766,1859,2613,2826,2876,1874,1937,2012,2723,2723,2847
"2022-10-23 00:00:00",433,1666,1766,1858,2613,2826,2875,1874,1937,2012,2725,2723,2847
"2022-10-23 00:15:00",434,1666,1766,1858,2615,2825,2876,1874,1937,2011,2723,2723,2848
"2022-10-23 00:30:00",435,1666,1766,1858,2614,2824,2875,1874,1937,2011,2722,2722,2846
"2022-10-23 00:45:00",436,1666,1766,1858,2614,2825,2876,1874,1937,2012,2724,2724,2848
"2022-10-23 01:00:00",437,1666,1766,1858,2614,2826,2875,1874,1937,2012,2723,2723,2848
"2022-10-23 01:15:00",438,1666,1766,1858,2615,2826,2876,1874,1937,2011,2725,2723,2848
"2022-10-23 01:30:00",439,1666,1766,1858,2614,2825,2875,1874,1937,2012,2723,2723,2848
"2022-10-23 01:45:00",440,1666,1766,1858,2614,2825,2875,1874,1937,2011,2725,2723,2846
"2022-10-23 02:00:00",441,1666,1766,1858,2613,2827,2875,1874,1937,2011,2724,2723,2847
"2022-10-23 02:15:00",442,1666,1766,1858,2613,2826,2876,1874,1937,2011,2724,2723,2847
"2022-10-23 02:30:00",443,1666,1766,1858,2615,2824,2875,1874,1937,2011,2724,2725,2847
"2022-10-23 02:45:00",444,1666,1766,1858,2614,2826,2876,1874,1937,2012,2723,2723,2848
"2022-10-23 03:00:00",445,1666,1766,1858,2613,2824,2875,1874,1937,2012,2724,2724,2847
"2022-10-23 03:15:00",446,1666,1766,1858,2615,2825,2876,1873,1936,2012,2725,2723,2848
"2022-10-23 03:30:00",447,1666,1766,1858,2614,2825,2875,1873,1936,2011,2724,2723,2847
"2022-10-23 03:45:00",448,1666,1766,1858,2613,2826,2876,1873,1937,2011,2725,2723,2847
"2022-10-23 04:00:00",449,1666,1766,1858,2614,2825,2875,1873,1936,2011,2724,2723,2847
"2022-10-23 04:15:00",450,1666,1766,1858,2615,2824,2876,1873,1937,2011,2725,2723,2848
"2022-10-23 04:30:00",451,1666,1766,1858,2613,2825,2875,1873,1936,2011,2724,2723,2846
"2022-10-23 04:45:00",452,1666,1766,1858,2613,2824,2876,1873,1937,2011,2725,2724,2846
"2022-10-23 05:00:00",453,1666,1766,1858,2613,2826,2875,1873,1936,2011,2725,2724,2848
"2022-10-23 05:15:00",454,1665,1766,1858,2614,2824,2875,1873,1937,2011,2724,2723,2847
"2022-10-23 05:30:00",455,1665,1766,1857,2615,2826,2876,1873,1936,2011,2725,2723,2846
"2022-10-23 05:45:00",456,1665,1766,1857,2614,2826,2875,1873,1936,2011,2725,2724,2846
"2022-10-23 06:00:00",457,1665,1766,1857,2614,2825,2875,1873,1937,2011,2725,2724,2846
"2022-10-23 06:15:00",458,1665,1766,1858,2613,2824,2876,1873,1937,2011,2725,2725,2846
"2022-10-23 06:30:00",459,1665,1766,1857,2614,2826,2875,1873,1937,2011,2725,2723,2847
"2022-10-23 06:45:00",460,1665,1766,1857,2613,2826,2875,1873,1936,2011,2724,2723,2846
"2022-10-23 07:00:00",461,1665,1766,1858,2614,2826,2875,1873,1937,2011,2724,2723,2847
"2022-10-23 07:15:00",462,1665,1766,1858,2614,2824,2876,1873,1937,2011,2724,2722,2846
"2022-10-23 07:30:00",463,1665,1766,1858,2614,2826,2875,1873,1937,2011,2724,2723,2848
"2022-10-23 07:45:00",464,1666,1765,1858,2613,2825,2875,1874,1937,2011,2725,2723,2847
"2022-10-23 08:00:00",465,1666,1765,1858,2613,2824,2875,1874,1937,2012,2724,2724,2847
"2022-10-23 08:15:00",466,1666,1765,1858,2615,2826,2875,1874,1937,2012,2725,2722,2847
"2022-10-23 08:30:00",467,1666,1765,1858,2613,2824,2876,1874,1937,2012,2724,2723,2846
"2022-10-23 08:45:00",468,1665,1765,1858,2614,2824,2875,1874,1937,2012,2724,2723,2846
"2022-10-23 09:00:00",469,1665,1765,1858,2615,2825,2875,1874,1937,2012,2725,2722,2847
"2022-10-23 09:15:00",470,1665,1765,1858,2613,2826,2876,1874,1937,2012,2725,2724,2847
"2022-10-23 09:30:00",471,1666,1765,1859,2614,2826,2875,1874,1937,2012,2725,2724,2847
"2022-10-23 09:45:00",472,1665,1765,1858,2614,2824,2875,1874,1937,2012,2724,2723,2846
"2022-10-23 10:00:00",473,1665,1765,1858,2615,2826,2875,1874,1937,2012,2725,2723,2847
"2022-10-23 10:15:00",474,1665,1765,1858,2615,2826,2876,1874,1937,2012,2724,2723,2847
"2022-10-23 10:30:00",475,1665,1765,1858,2614,2824,2876,1874,1937,2012,2725,2722,2847
"2022-10-23 10:45:00",476,1665,1765,1858,2613,2824,2875,1874,1937,2012,2724,2724,2846
"2022-10-23 11:00:00",477,1665,1765,1858,2614,2824,2876,1873,1937,2012,2723,2722,2846
"2022-10-23 11:15:00",478,1665,1765,1858,2614,2826,2875,1873,1937,2012,2725,2723,2846
"2022-10-23 11:30:00",479,1665,1765,1858,2614,2824,2875,1873,1937,2012,2724,2724,2848
"2022-10-23 11:45:00",480,1665,1765,1858,2614,2824,2875,1873,1937,2012,2724,2723,2846
"2022-10-23 12:00:00",481,1665,1765,1857,2615,2826,2875,1873,1937,2012,2725,2723,2846
"2022-10-23 12:15:00",482,1665,1765,1858,2615,2826,2875,1873,1937,2012,2723,2722,2847
"2022-10-23 12:30:00",483,1665,1765,1857,2614,2824,2875,1873,1937,2012,2725,2724,2847
"2022-10-23 12:45:00",484,1665,1764,1857,2614,2825,2875,1873,1937,2012,2724,2722,2847
"2022-10-23 13:00:00",485,1665,1764,1857,2614,2826,2875,1873,1937,2012,2725,2722,2845
"2022-10-23 13:15:00",486,1665,1764,1857,2615,2824,2875,1873,1937,2012,2724,2722,2847
"2022-10-23 13:30:00",487,1665,1764,1857,2613,2824,2875,1873,1937,2012,2724,2723,2847
"2022-10-23 13:45:00",488,1665,1764,1857,2614,2826,2875,1873,1937,2012,2724,2723,2845
"2022-10-23 14:00:00",489,1665,1764,1857,2614,2826,2875,1872,1937,2012,2725,2722,2846
"2022-10-23 14:15:00",490,1665,1764,1856,2614,2826,2876,1872,1937,2012,2724,2723,2846
"2022-10-23 14:30:00",491,1665,1764,1856,2612,2825,2875,1872,1937,2012,2724,2722,2846
"2022-10-23 14:45:00",492,1664,1764,1856,2613,2824,2875,1872,1937,2011,2724,2722,2847
"2022-10-23 15:00:00",493,1664,1763,1856,2614,2826,2875,1872,1937,2012,2725,2723,2845
"2022-10-23 15:15:00",494,1664,1763,1856,2613,2826,2876,1872,1937,2011,2723,2722,2847
"2022-10-23 15:30:00",495,1664,1763,1856,2613,2824,2875,1872,1937,2012,2724,2721,2846
"2022-10-23 15:45:00",496,1664,1763,1856,2613,2825,2875,1872,1937,2012,2724,2723,2846
"2022-10-23 16:00:00",497,1664,1763,1856,2612,2826,2875,1872,1937,2012,2724,2723,2845
"2022-10-23 16:15:00",498,1664,1763,1855,2613,2824,2875,1872,1937,2012,2723,2723,2846
"2022-10-23 16:30:00",499,1664,1762,1856,2614,2824,2875,1871,1937,2011,2724,2723,2846
"2022-10-23 16:45:00",500,1664,1762,1856,2613,2825,2874,1871,1937,2011,2723,2722,2846
"2022-10-23 17:00:00",501,1664,1762,1856,2614,2825,2876,1871,1937,2011,2722,2721,2845
"2022-10-23 17:15:00",502,1664,1762,1856,2614,2824,2875,1871,1937,2011,2723,2721,2846
"2022-10-23 17:30:00",503,1664,1762,1855,2614,2824,2875,1871,1937,2011,2723,2723,2845
"2022-10-23 17:45:00",504,1664,1762,1855,2614,2826,2875,1871,1936,2011,2724,2723,2845
"2022-10-23 18:00:00",505,1663,1762,1855,2613,2824,2875,1871,1937,2011,2722,2722,2846
"2022-10-23 18:15:00",506,1663,1761,1855,2612,2824,2875,1871,1936,2011,2723,2721,2845
"2022-10-23 18:30:00",507,1663,1761,1855,2613,2824,2876,1871,1936,2011,2724,2722,2845
"2022-10-23 18:45:00",508,1663,1761,1855,2613,2824,2875,1871,1937,2011,2723,2722,2847
"2022-10-23 19:00:00",509,1663,1761,1855,2612,2825,2875,1871,1937,2011,2723,2720,2845
"2022-10-23 19:15:00",510,1663,1761,1855,2612,2825,2875,1871,1936,2011,2722,2722,2845
